"","geneSymbol","cluster"
"2341","Eif3f",3
"2342","Eif3g",3
"2343","Eif3i",3
"2344","Eif3k",3
"2345","Eif3l",3
"2346","Eif3m",3
"2347","Eif4a1",3
"2348","Eif4a3",3
"2349","Eif4b",3
"2350","Eif4e3",2
"2351","Eif4ebp2",3
"2352","Eif4ebp3",3
"2353","Eif4enif1",3
"2354","Eif4g2",3
"2355","Eif5a2",2
"2356","Eif6",3
"2357","Elac1",3
"2358","Elac2",7
"2359","Elavl2",7
"2360","Elavl4",3
"2361","Elf4",4
"2362","Elk1",5
"2363","Elk3",4
"2364","Ell3",3
"2365","Elmo1",3
"2366","Elmo2",8
"2367","Elmod3",1
"2368","Eln",1
"2369","Elovl2",3
"2370","Elovl4",3
"2371","Elovl5",1
"2372","Elp2",3
"2373","Elp3",3
"2374","Elp4",5
"2375","Elp5",8
"2376","Emb",3
"2377","Emc1",9
"2378","Emc2",4
"2379","Emc3",1
"2380","Emc4",1
"2381","Emc7",1
"2382","Emc9",1
"2383","Emcn",1
"2384","Emg1",3
"2385","Emilin1",1
"2386","Emilin2",1
"2387","Eml1",2
"2388","Eml2",1
"2389","Eml3",7
"2390","Eml4",8
"2391","Eml6",4
"2392","Emp2",9
"2393","Emp3",2
"2394","Emx2",3
"2395","Emx2os",3
"2396","Endog",1
"2397","Endov",7
"2398","Eng",6
"2399","Engase",9
"2400","Enkur",1
"2401","Eno1",6
"2402","Eno1b",6
"2403","Eno2",6
"2404","Eno3",1
"2405","Enox1",1
"2406","Enpep",1
"2407","Enpp1",1
"2408","Enpp4",1
"2409","Enpp5",1
"2410","Enthd2",5
"2411","Entpd1",1
"2412","Entpd4",1
"2413","Entpd5",6
"2414","Eomes",3
"2415","Ep400",3
"2416","Epb4.1",3
"2417","Epb4.1l1",4
"2418","Epb4.1l2",3
"2419","Epb4.1l4a",7
"2420","Epb4.1l4aos",3
"2421","Epb4.1l4b",3
"2422","Epb4.1l5",3
"2423","Epb4.2",3
"2424","Epc2",7
"2425","Epcam",3
"2426","Epha1",2
"2427","Epha4",3
"2428","Epha7",1
"2429","Ephb1",7
"2430","Ephb2",9
"2431","Ephb3",1
"2432","Ephb4",3
"2433","Ephb6",3
"2434","Ephx1",6
"2435","Ephx2",4
"2436","Epm2a",4
"2437","Epn1",4
"2438","Epn3",6
"2439","Epor",4
"2440","Eps15l1",7
"2441","Eps8l2",2
"2442","Eral1",3
"2443","Eras",3
"2444","Erbb2",1
"2445","Erbb3",6
"2446","Erbb4",1
"2447","Erc1",3
"2448","Erc2",1
"2449","Ercc1",5
"2450","Ercc5",2
"2451","Ercc6l2",3
"2452","Erdr1",3
"2453","Ereg",3
"2454","Eri1",3
"2455","Eri2",7
"2456","Eri3",1
"2457","Erich2",3
"2458","Erlec1",1
"2459","Erlin1",3
"2460","Ermard",3
"2461","Ermp1",6
"2462","Ero1l",6
"2463","Ero1lb",4
"2464","Erp29",4
"2465","Errfi1",6
"2466","Esf1",3
"2467","Espl1",7
"2468","Espn",6
"2469","Esr1",4
"2470","Esrp1",3
"2471","Esrra",1
"2472","Esrrb",4
"2473","Esrrg",1
"2474","Esyt2",3
"2475","Esyt3",3
"2476","Etaa1",3
"2477","Etfa",1
"2478","Etfb",4
"2479","Etfdh",4
"2480","Ethe1",1
"2481","Etl4",3
"2482","Etnk1",3
"2483","Ets2",4
"2484","Etv1",5
"2485","EU599041",3
"2486","Evc",2
"2487","Evc2",3
"2488","Evi5l",1
"2489","Evl",7
"2490","Evpl",7
"2491","Ewsr1",3
"2492","Exd2",4
"2493","Exo1",3
"2494","Exo5",3
"2495","Exoc3l4",1
"2496","Exoc4",6
"2497","Exoc6",1
"2498","Exoc6b",3
"2499","Exoc7",5
"2500","Exoc8",1
"2501","Exosc1",3
"2502","Exosc2",3
"2503","Exosc3",3
"2504","Exosc4",5
"2505","Exosc5",3
"2506","Exosc7",3
"2507","Exosc9",3
"2508","Extl2",1
"2509","Extl3",4
"2510","Eya1",3
"2511","Eya2",3
"2512","Eya3",3
"2513","Ezh2",3
"2514","F11r",1
"2515","F2rl1",3
"2516","F8",4
"2517","F930015N05Rik",3
"2518","Fa2h",3
"2519","Fabp1",3
"2520","Fabp3",9
"2521","Fadd",5
"2522","Faf1",3
"2523","Faf2",3
"2524","Fah",3
"2525","Fahd1",4
"2526","Fahd2a",1
"2527","Faim",3
"2528","Fam102a",5
"2529","Fam103a1",3
"2530","Fam107a",3
"2531","Fam109a",2
"2532","Fam110b",7
"2533","Fam114a1",1
"2534","Fam114a2",6
"2535","Fam117a",3
"2536","Fam118b",3
"2537","Fam120a",1
"2538","Fam120aos",4
"2539","Fam120b",5
"2540","Fam120c",6
"2541","Fam126a",1
"2542","Fam129b",1
"2543","Fam129c",7
"2544","Fam131a",6
"2545","Fam131c",4
"2546","Fam132b",1
"2547","Fam133b",3
"2548","Fam134b",4
"2549","Fam134c",1
"2550","Fam13a",4
"2551","Fam13b",8
"2552","Fam13c",2
"2553","Fam149b",3
"2554","Fam160a1",6
"2555","Fam160a2",3
"2556","Fam160b2",1
"2557","Fam161a",6
"2558","Fam161b",1
"2559","Fam162a",4
"2560","Fam163b",9
"2561","Fam168a",1
"2562","Fam168b",3
"2563","Fam169a",6
"2564","Fam169b",2
"2565","Fam171a1",9
"2566","Fam171b",5
"2567","Fam172a",3
"2568","Fam175a",1
"2569","Fam179a",4
"2570","Fam179b",3
"2571","Fam184b",4
"2572","Fam187b",3
"2573","Fam188a",9
"2574","Fam188b",2
"2575","Fam189a2",1
"2576","Fam189b",3
"2577","Fam192a",3
"2578","Fam193a",7
"2579","Fam193b",3
"2580","Fam195a",1
"2581","Fam195b",7
"2582","Fam196b",4
"2583","Fam198b",1
"2584","Fam19a1",3
"2585","Fam19a2",8
"2586","Fam19a3",9
"2587","Fam19a5",3
"2588","Fam206a",3
"2589","Fam20b",1
"2590","Fam20c",1
"2591","Fam21",7
"2592","Fam210a",6
"2593","Fam210b",7
"2594","Fam212a",1
"2595","Fam212b",2
"2596","Fam214a",4
"2597","Fam214b",9
"2598","Fam217b",9
"2599","Fam219b",3
"2600","Fam220a",6
"2601","Fam221a",9
"2602","Fam222a",1
"2603","Fam222b",1
"2604","Fam229b",4
"2605","Fam3a",4
"2606","Fam43a",4
"2607","Fam45a",1
"2608","Fam46a",1
"2609","Fam46b",2
"2610","Fam46c",1
"2611","Fam46d",1
"2612","Fam49a",9
"2613","Fam49b",8
"2614","Fam53a",7
"2615","Fam57a",6
"2616","Fam60a",3
"2617","Fam63b",4
"2618","Fam65a",1
"2619","Fam65c",3
"2620","Fam69a",1
"2621","Fam69b",4
"2622","Fam73b",1
"2623","Fam76a",2
"2624","Fam76b",3
"2625","Fam78a",1
"2626","Fam78b",3
"2627","Fam81a",4
"2628","Fam83a",6
"2629","Fam83e",3
"2630","Fam83g",3
"2631","Fam83h",3
"2632","Fam84a",3
"2633","Fam89a",1
"2634","Fam89b",7
"2635","Fam8a1",9
"2636","Fam96a",4
"2637","Fam96b",1
"2638","Fam98b",7
"2639","Far1",3
"2640","Farp2",1
"2641","Farsb",3
"2642","Fasn",2
"2643","Fastk",1
"2644","Fastkd2",3
"2645","Fastkd3",3
"2646","Fat3",1
"2647","Fat4",6
"2648","Fau",3
"2649","Faxc",7
"2650","Fbf1",3
"2651","Fbl",3
"2652","Fblim1",9
"2653","Fbln1",4
"2654","Fbn2",9
"2655","Fbp1",7
"2656","Fbp2",3
"2657","Fbxl12",1
"2658","Fbxl14",3
"2659","Fbxl15",4
"2660","Fbxl19",3
"2661","Fbxl2",3
"2662","Fbxl20",2
"2663","Fbxl21",1
"2664","Fbxl22",9
"2665","Fbxl5",2
"2666","Fbxl6",7
"2667","Fbxl7",7
"2668","Fbxl8",1
"2669","Fbxo10",6
"2670","Fbxo17",4
"2671","Fbxo18",4
"2672","Fbxo24",1
"2673","Fbxo25",4
"2674","Fbxo27",3
"2675","Fbxo32",1
"2676","Fbxo4",6
"2677","Fbxo40",1
"2678","Fbxo44",6
"2679","Fbxo5",7
"2680","Fbxo6",6
"2681","Fbxo8",1
"2682","Fbxw17",4
"2683","Fbxw2",1
"2684","Fbxw5",1
"2685","Fbxw7",3
"2686","Fbxw9",3
"2687","Fcf1",3
"2688","Fcgrt",4
"2689","Fchsd2",6
"2690","Fdx1",4
"2691","Fech",1
"2692","Fem1a",1
"2693","Fer",6
"2694","Fermt2",9
"2695","Fermt3",7
"2696","Fgd1",3
"2697","Fgd3",1
"2698","Fgd5",3
"2699","Fgf1",4
"2700","Fgf11",4
"2701","Fgf13",1
"2702","Fgf17",7
"2703","Fgf23",4
"2704","Fgf5",3
"2705","Fgf6",1
"2706","Fgf8",7
"2707","Fgfbp1",3
"2708","Fgfbp3",6
"2709","Fgfr1",3
"2710","Fgfr1op",3
"2711","Fgfr1op2",6
"2712","Fgfr2",2
"2713","Fgfr3",3
"2714","Fgfr4",3
"2715","Fggy",3
"2716","Fgl2",1
"2717","Fgr",4
"2718","Fh1",4
"2719","Fhad1",1
"2720","Fhdc1",3
"2721","Fhl1",9
"2722","Fhl2",1
"2723","Fhod1",3
"2724","Fhod3",9
"2725","Fibcd1",6
"2726","Fibp",3
"2727","Ficd",6
"2728","Fig4",7
"2729","Fign",4
"2730","Fignl2",7
"2731","Filip1",9
"2732","Fip1l1",3
"2733","Firre",7
"2734","Fis1",1
"2735","Fitm1",9
"2736","Fitm2",1
"2737","Fiz1",3
"2738","Fkbp10",1
"2739","Fkbp14",1
"2740","Fkbp1a",9
"2741","Fkbp1b",1
"2742","Fkbp2",9
"2743","Fkbp4",3
"2744","Fkbp7",4
"2745","Fktn",3
"2746","Flad1",4
"2747","Flcn",7
"2748","Fli1",4
"2749","Flna",7
"2750","Flot1",4
"2751","Flrt2",2
"2752","Flrt3",2
"2753","Flt1",2
"2754","Fmn2",3
"2755","Fmnl1",4
"2756","Fmnl2",3
"2757","Fmnl3",3
"2758","Fmo1",9
"2759","Fmo5",4
"2760","Fn3k",4
"2761","Fn3krp",8
"2762","Fnbp1",1
"2763","Fnbp1l",3
"2764","Fnbp4",7
"2765","Fndc1",1
"2766","Fndc3c1",3
"2767","Fndc4",3
"2768","Fndc5",4
"2769","Folr1",2
"2770","Fopnl",4
"2771","Fosl2",6
"2772","Foxa1",3
"2773","Foxc1",3
"2774","Foxd1",3
"2775","Foxf1",3
"2776","Foxh1",7
"2777","Foxi1",4
"2778","Foxi2",3
"2779","Foxj1",7
"2780","Foxj3",1
"2781","Foxk2",6
"2782","Foxm1",7
"2783","Foxn2",3
"2784","Foxo1",2
"2785","Foxo4",1
"2786","Foxp2",6
"2787","Foxred1",4
"2788","Foxred2",3
"2789","Fras1",6
"2790","Frat2",8
"2791","Frem1",3
"2792","Frem2",1
"2793","Frg1",3
"2794","Frmd4a",1
"2795","Frmd4b",1
"2796","Frmd5",1
"2797","Frmd6",3
"2798","Frmd8",1
"2799","Frmpd1",1
"2800","Frs3",2
"2801","Fry",1
"2802","Frzb",3
"2803","Fscn1",3
"2804","Fsd2",1
"2805","Fsip1",7
"2806","Fst",2
"2807","Fstl1",4
"2808","Fstl4",4
"2809","Ftcd",9
"2810","Fth1",4
"2811","Ftl1",3
"2812","Fto",1
"2813","Ftsj3",3
"2814","Ftx",3
"2815","Fubp1",3
"2816","Fubp3",5
"2817","Fuca1",6
"2818","Fuca2",1
"2819","Fundc1",2
"2820","Fundc2",4
"2821","Fuom",1
"2822","Furin",1
"2823","Fus",3
"2824","Fut1",3
"2825","Fut10",5
"2826","Fut4",3
"2827","Fut9",3
"2828","Fxr2",9
"2829","Fxyd1",1
"2830","Fxyd7",1
"2831","Fyco1",1
"2832","Fyn",2
"2833","Fyttd1",1
"2834","Fzd10",3
"2835","Fzd2",2
"2836","Fzd3",3
"2837","Fzd4",3
"2838","Fzd7",3
"2839","Fzd8",2
"2840","Fzd9",1
"2841","Fzr1",1
"2842","G0s2",4
"2843","G630090E17Rik",5
"2844","G6pc",9
"2845","G6pc3",1
"2846","G6pdx",3
"2847","Gaa",1
"2848","Gab1",4
"2849","Gab2",9
"2850","Gabarap",1
"2851","Gabarapl1",1
"2852","Gabarapl2",1
"2853","Gabbr1",7
"2854","Gabpa",4
"2855","Gabpb1",3
"2856","Gabpb2",3
"2857","Gabra4",1
"2858","Gabra5",3
"2859","Gabrb2",1
"2860","Gabrb3",3
"2861","Gad1os",3
"2862","Gad2",9
"2863","Gadd45b",6
"2864","Gadd45g",1
"2865","Gadl1",1
"2866","Gak",3
"2867","Gal",1
"2868","Gal3st1",3
"2869","Gal3st4",3
"2870","Galc",1
"2871","Gale",1
"2872","Galk1",6
"2873","Galk2",1
"2874","Galns",1
"2875","Galnt1",6
"2876","Galnt11",4
"2877","Galnt13",3
"2878","Galnt14",3
"2879","Galnt18",6
"2880","Galnt2",6
"2881","Galnt3",3
"2882","Galnt4",1
"2883","Galt",1
"2884","Gamt",1
"2885","Ganc",4
"2886","Gapdh",4
"2887","Gar1",3
"2888","Gareml",1
"2889","Garnl3",3
"2890","Gart",3
"2891","Gas2",6
"2892","Gas2l1",3
"2893","Gas2l3",1
"2894","Gas5",3
"2895","Gas8",3
"2896","Gata4",1
"2897","Gata5",8
"2898","Gatm",4
"2899","Gatsl2",1
"2900","Gatsl3",3
"2901","Gba",1
"2902","Gbas",1
"2903","Gbe1",4
"2904","Gbf1",9
"2905","Gbp4",7
"2906","Gbp6",1
"2907","Gbp8",7
"2908","Gbp9",5
"2909","Gbx1",3
"2910","Gbx2",3
"2911","Gca",1
"2912","Gcc1",3
"2913","Gcdh",5
"2914","Gcfc2",3
"2915","Gchfr",2
"2916","Gclc",3
"2917","Gclm",3
"2918","Gcn1l1",3
"2919","Gcnt1",6
"2920","Gcnt4",1
"2921","Gcsh",3
"2922","Gdap1l1",7
"2923","Gdap2",1
"2924","Gdf11",1
"2925","Gdf5",6
"2926","Gdi1",9
"2927","Gdnf",3
"2928","Gdpd1",1
"2929","Gdpd5",4
"2930","Gdpgp1",5
"2931","Gem",1
"2932","Gemin2",8
"2933","Gemin4",3
"2934","Gemin5",3
"2935","Gemin7",1
"2936","Gemin8",8
"2937","Gfer",3
"2938","Gfi1",7
"2939","Gfm1",4
"2940","Gfm2",6
"2941","Gfod1",1
"2942","Gfod2",3
"2943","Gfra2",7
"2944","Gfra3",3
"2945","Gga3",8
"2946","Ggcx",5
"2947","Ggh",4
"2948","Ggnbp1",1
"2949","Ggps1",1
"2950","Ggt7",1
"2951","Ghdc",1
"2952","Ghitm",2
"2953","Ghr",1
"2954","Gid4",3
"2955","Gid8",1
"2956","Gigyf1",7
"2957","Gimap4",4
"2958","Gimap6",4
"2959","Gin1",4
"2960","Ginm1",4
"2961","Gins1",3
"2962","Gipc2",4
"2963","Gipr",4
"2964","Git1",3
"2965","Git2",9
"2966","Gja1",3
"2967","Gja10",3
"2968","Gja3",1
"2969","Gja4",1
"2970","Gja5",1
"2971","Gjb3",3
"2972","Gjb5",3
"2973","Gjd2",3
"2974","Gla",4
"2975","Glb1",1
"2976","Glb1l",7
"2977","Glb1l2",5
"2978","Glce",7
"2979","Gldc",3
"2980","Gle1",8
"2981","Glg1",4
"2982","Gli2",3
"2983","Gli3",3
"2984","Glipr1",6
"2985","Glipr2",2
"2986","Glis1",3
"2987","Glis2",1
"2988","Glis3",3
"2989","Glmn",3
"2990","Glo1",4
"2991","Glrb",4
"2992","Glrp1",4
"2993","Glrx",1
"2994","Glrx2",1
"2995","Glrx3",2
"2996","Gls",6
"2997","Gls2",6
"2998","Glt1d1",3
"2999","Glt8d1",4
"3000","Glt8d2",6
"3001","Gltscr1",7
"3002","Gltscr1l",4
"3003","Gltscr2",3
"3004","Glul",2
"3005","Glyctk",4
"3006","Gm10052",3
"3007","Gm10409",4
"3008","Gm10416",3
"3009","Gm10433",7
"3010","Gm10635",1
"3011","Gm10658",1
"3012","Gm10825",3
"3013","Gm11110",6
"3014","Gm11190",3
"3015","Gm11627",1
"3016","Gm11837",4
"3017","Gm11974",3
"3018","Gm11992",4
"3019","Gm12191",3
"3020","Gm12295",9
"3021","Gm12338",4
"3022","Gm12669",3
"3023","Gm12942",3
"3024","Gm13031",1
"3025","Gm13051",3
"3026","Gm13139",2
"3027","Gm13152",3
"3028","Gm13154",3
"3029","Gm13157",3
"3030","Gm13212",3
"3031","Gm13238",7
"3032","Gm13242",7
"3033","Gm13247",3
"3034","Gm13251",3
"3035","Gm13375",3
"3036","Gm13546",8
"3037","Gm13889",1
"3038","Gm14005",1
"3039","Gm14057",1
"3040","Gm14124",3
"3041","Gm14137",3
"3042","Gm14204",8
"3043","Gm14288",1
"3044","Gm14295",1
"3045","Gm14322",3
"3046","Gm14325",4
"3047","Gm14403",4
"3048","Gm14436",3
"3049","Gm15328",1
"3050","Gm15408",1
"3051","Gm15417",4
"3052","Gm15441",1
"3053","Gm15663",1
"3054","Gm15706",3
"3055","Gm15772",3
"3056","Gm16386",3
"3057","Gm16712",7
"3058","Gm16793",4
"3059","Gm16845",7
"3060","Gm16907",7
"3061","Gm17066",7
"3062","Gm17296",3
"3063","Gm17801",7
"3064","Gm19689",2
"3065","Gm20300",4
"3066","Gm20554",8
"3067","Gm2694",6
"3068","Gm2897",1
"3069","Gm29766",3
"3070","Gm2a",1
"3071","Gm3230",4
"3072","Gm3414",3
"3073","Gm3488",4
"3074","Gm3636",1
"3075","Gm3696",1
"3076","Gm38426",3
"3077","Gm4262",3
"3078","Gm4349",3
"3079","Gm4532",3
"3080","Gm4737",3
"3081","Gm4890",3
"3082","Gm4944",4
"3083","Gm5111",4
"3084","Gm5113",1
"3085","Gm5141",3
"3086","Gm527",3
"3087","Gm5468",3
"3088","Gm5532",4
"3089","Gm5577",3
"3090","Gm5595",3
"3091","Gm561",1
"3092","Gm5617",4
"3093","Gm572",4
"3094","Gm6182",3
"3095","Gm6307",9
"3096","Gm6793",3
"3097","Gm7120",1
"3098","Gm715",2
"3099","Gm7168",7
"3100","Gm7694",6
"3101","Gm826",1
"3102","Gm8298",3
"3103","Gm8615",7
"3104","Gm8898",3
"3105","Gm9054",4
"3106","Gm9855",3
"3107","Gm9895",9
"3108","Gm9958",3
"3109","Gmcl1",3
"3110","Gmeb1",7
"3111","Gmnc",2
"3112","Gmppa",4
"3113","Gmppb",1
"3114","Gmpr",9
"3115","Gmpr2",4
"3116","Gna14",7
"3117","Gnai1",3
"3118","Gnai3",7
"3119","Gnas",1
"3120","Gnaz",9
"3121","Gnb1l",3
"3122","Gnb2",4
"3123","Gnb2l1",3
"3124","Gnb3",6
"3125","Gnb5",1
"3126","Gng11",1
"3127","Gng12",1
"3128","Gng2",6
"3129","Gng3",6
"3130","Gng5",4
"3131","Gng7",9
"3132","Gngt2",6
"3133","Gnl3",3
"3134","Gnpda1",7
"3135","Gnptab",3
"3136","Gnptg",1
"3137","Golga2",1
"3138","Golga4",1
"3139","Golim4",4
"3140","Golm1",6
"3141","Golph3",1
"3142","Gon4l",3
"3143","Gorasp1",1
"3144","Gosr1",2
"3145","Got1",1
"3146","Got1l1",3
"3147","Got2",4
"3148","Gpalpp1",3
"3149","Gpam",1
"3150","Gpatch1",7
"3151","Gpatch11",1
"3152","Gpatch4",3
"3153","Gpatch8",3
"3154","Gpc1",2
"3155","Gpc2",7
"3156","Gpc5",3
"3157","Gpcpd1",4
"3158","Gpd1",3
"3159","Gpd1l",1
"3160","Gpd2",3
"3161","Gphn",4
"3162","Gpi1",4
"3163","Gpkow",1
"3164","Gpm6a",1
"3165","Gpm6b",9
"3166","Gpn1",7
"3167","Gpr107",1
"3168","Gpr108",5
"3169","Gpr137c",4
"3170","Gpr146",1
"3171","Gpr150",3
"3172","Gpr153",1
"3173","Gpr155",1
"3174","Gpr156",4
"3175","Gpr157",4
"3176","Gpr161",3
"3177","Gpr162",4
"3178","Gpr180",3
"3179","Gpr183",1
"3180","Gpr19",3
"3181","Gpr20",1
"3182","Gpr22",4
"3183","Gpr27",7
"3184","Gpr61",1
"3185","Gpr68",1
"3186","Gpr75",3
"3187","Gpr85",6
"3188","Gpr89",2
"3189","Gprasp1",8
"3190","Gprasp2",7
"3191","Gpsm1",3
"3192","Gpt",7
"3193","Gpt2",3
"3194","Gpx1",4
"3195","Gpx2",3
"3196","Gpx3",1
"3197","Gpx4",4
"3198","Gpx7",6
"3199","Gpx8",1
"3200","Gramd1b",1
"3201","Gramd1c",9
"3202","Gramd3",1
"3203","Gramd4",6
"3204","Grap2",1
"3205","Grb14",9
"3206","Grb2",1
"3207","Grb7",7
"3208","Greb1",3
"3209","Greb1l",3
"3210","Grhl1",1
"3211","Grhl2",3
"3212","Grhl3",6
"3213","Grhpr",4
"3214","Gria1",1
"3215","Gria4",3
"3216","Grid2",8
"3217","Grid2ip",1
"3218","Grik3",2
"3219","Grin2c",8
"3220","Grin3a",1
"3221","Grip1",3
"3222","Grip2",9
"3223","Grk6",3
"3224","Grn",4
"3225","Grpel1",1
"3226","Grpel2",8
"3227","Grsf1",4
"3228","Grtp1",1
"3229","Grwd1",3
"3230","Gsap",6
"3231","Gse1",4
"3232","Gsg1l",4
"3233","Gsk3a",7
"3234","Gsn",4
"3235","Gspt2",7
"3236","Gstcd",3
"3237","Gstk1",6
"3238","Gstm1",1
"3239","Gstm2",1
"3240","Gstm4",1
"3241","Gstm5",4
"3242","Gstm6",4
"3243","Gstm7",1
"3244","Gstp1",4
"3245","Gstt1",9
"3246","Gstt2",1
"3247","Gtdc1",2
"3248","Gtf2b",1
"3249","Gtf2e1",3
"3250","Gtf2e2",6
"3251","Gtf2f1",3
"3252","Gtf2h1",3
"3253","Gtf2h3",3
"3254","Gtf2h4",3
"3255","Gtf2i",3
"3256","Gtf3a",3
"3257","Gtf3c2",7
"3258","Gtf3c3",3
"3259","Gtf3c4",7
"3260","Gtf3c5",3
"3261","Gtf3c6",3
"3262","Gtpbp1",5
"3263","Gtpbp10",3
"3264","Gtpbp2",1
"3265","Gtpbp4",3
"3266","Gtpbp6",3
"3267","Gtse1",3
"3268","Gucd1",1
"3269","Gucy1a3",4
"3270","Gucy1b3",1
"3271","Gucy2f",7
"3272","Guf1",3
"3273","Guk1",3
"3274","Gxylt1",3
"3275","Gxylt2",4
"3276","Gyg",9
"3277","Gyltl1b",3
"3278","Gypc",4
"3279","Gys1",4
"3280","Gzf1",4
"3281","H13",3
"3282","H1f0",4
"3283","H1fx",7
"3284","H2-Ab1",4
"3285","H2-D1",3
"3286","H2-K1",6
"3287","H2-K2",6
"3288","H2-Q10",4
"3289","H2-Q2",6
"3290","H2-Q7",6
"3291","H2-T23",6
"3292","H2afj",3
"3293","H2afv",3
"3294","H2afy",3
"3295","H2afy2",3
"3296","H3f3b",3
"3297","H6pd",6
"3298","Habp4",6
"3299","Hacd1",1
"3300","Hacl1",4
"3301","Hadha",1
"3302","Hadhb",1
"3303","Hagh",1
"3304","Haghl",4
"3305","Hap1",1
"3306","Hapln1",2
"3307","Hapln4",1
"3308","Hars2",3
"3309","Has2",9
"3310","Has2os",7
"3311","Haus2",1
"3312","Haus6",3
"3313","Hax1",3
"3314","Hbs1l",3
"3315","Hccs",1
"3316","Hcfc1",3
"3317","Hcfc1r1",1
"3318","Hcfc2",1
"3319","Hcn1",9
"3320","Hcn3",3
"3321","Hcn4",9
"3322","Hdac1",3
"3323","Hdac10",3
"3324","Hdac5",9
"3325","Hdac6",7
"3326","Hdac9",1
"3327","Hdc",1
"3328","Hddc3",1
"3329","Hdgf",3
"3330","Hdgfrp2",7
"3331","Hdhd2",1
"3332","Hdhd3",1
"3333","Hdx",3
"3334","Heatr1",3
"3335","Heatr5b",1
"3336","Heatr6",3
"3337","Hebp1",1
"3338","Hebp2",1
"3339","Hectd1",4
"3340","Hectd2",1
"3341","Hecw2",6
"3342","Heg1",6
"3343","Helb",4
"3344","Hells",3
"3345","Helq",3
"3346","Helz2",3
"3347","Heph",7
"3348","Hes6",1
"3349","Hexb",1
"3350","Hexim2",1
"3351","Hey1",4
"3352","Hey2",4
"3353","Heyl",4
"3354","Hfe",1
"3355","Hfe2",4
"3356","Hgf",1
"3357","Hgh1",3
"3358","Hgs",3
"3359","Hhatl",4
"3360","Hhip",3
"3361","Hiat1",3
"3362","Hibadh",1
"3363","Hibch",1
"3364","Hic2",8
"3365","Hif1a",1
"3366","Hif1an",4
"3367","Hif3a",6
"3368","Higd1a",4
"3369","Higd2a",4
"3370","Hilpda",4
"3371","Hint2",1
"3372","Hint3",4
"3373","Hip1",1
"3374","Hip1r",4
"3375","Hipk3",1
"3376","Hipk4",3
"3377","Hira",3
"3378","Hirip3",3
"3379","Hist1h1c",4
"3380","Hist1h1d",4
"3381","Hist1h2bc",1
"3382","Hist2h2be",1
"3383","Hist3h2a",1
"3384","Hist3h2ba",1
"3385","Hivep2",4
"3386","Hivep3",1
"3387","Hjurp",7
"3388","Hk1",1
"3389","Hk2",1
"3390","Hlf",2
"3391","Hmbs",1
"3392","Hmces",3
"3393","Hmcn1",4
"3394","Hmg20a",1
"3395","Hmga1",3
"3396","Hmga1-rs1",3
"3397","Hmga2",3
"3398","Hmga2-ps1",9
"3399","Hmgb1",3
"3400","Hmgb2",7
"3401","Hmgb3",3
"3402","Hmgcl",4
"3403","Hmgcll1",7
"3404","Hmgcr",2
"3405","Hmgn1",3
"3406","Hmgn3",4
"3407","Hmgn5",1
"3408","Hmgxb3",8
"3409","Hmgxb4",3
"3410","Hmox2",4
"3411","Hn1l",7
"3412","Hnrnpa1",3
"3413","Hnrnpa3",3
"3414","Hnrnpab",3
"3415","Hnrnpc",3
"3416","Hnrnpd",3
"3417","Hnrnpf",7
"3418","Hnrnph1",3
"3419","Hnrnph2",5
"3420","Hnrnph3",3
"3421","Hnrnpk",3
"3422","Hnrnpll",3
"3423","Hnrnpm",3
"3424","Hnrnpr",3
"3425","Hnrnpu",3
"3426","Hnrnpul1",5
"3427","Hnrnpul2",7
"3428","Homer1",1
"3429","Homer2",4
"3430","Homer3",3
"3431","Hook1",3
"3432","Hook2",7
"3433","Hopx",9
"3434","Hoxa1",3
"3435","Hoxa2",3
"3436","Hoxb1",3
"3437","Hoxb2",3
"3438","Hoxb3",3
"3439","Hpcal1",3
"3440","Hpcal4",1
"3441","Hpgd",6
"3442","Hpn",6
"3443","Hprt",4
"3444","Hps1",3
"3445","Hps3",8
"3446","Hps4",7
"3447","Hpse",6
"3448","Hpx",7
"3449","Hr",6
"3450","Hrasls",4
"3451","Hrc",1
"3452","Hrh1",7
"3453","Hrk",3
"3454","Hs1bp3",7
"3455","Hs3st3a1",3
"3456","Hs3st3b1",3
"3457","Hs3st5",3
"3458","Hs3st6",1
"3459","Hs6st1",1
"3460","Hs6st2",1
"3461","Hsbp1",1
"3462","Hsbp1l1",9
"3463","Hscb",4
"3464","Hsd17b11",1
"3465","Hsd3b7",4
"3466","Hsdl2",1
"3467","Hsf1",3
"3468","Hsf2",3
"3469","Hsp90ab1",3
"3470","Hsp90b1",4
"3471","Hspa12a",4
"3472","Hspa12b",3
"3473","Hspa13",1
"3474","Hspa1l",1
"3475","Hspa2",1
"3476","Hspa4l",1
"3477","Hspa5",4
"3478","Hspa8",3
"3479","Hspa9",6
"3480","Hspb1",1
"3481","Hspb2",1
"3482","Hspb3",1
"3483","Hspb7",9
"3484","Hspb8",4
"3485","Hspbap1",2
"3486","Hspe1",3
"3487","Hsph1",7
"3488","Htr1b",6
"3489","Htr1d",2
"3490","Htr2a",1
"3491","Htra1",1
"3492","Htra3",1
"3493","Htt",3
"3494","Hvcn1",3
"3495","Hyal2",2
"3496","Hykk",5
"3497","Hymai",1
"3498","Hyou1",7
"3499","Iah1",3
"3500","Iars",3
"3501","Iars2",4
"3502","Ica1",1
"3503","Icam2",1
"3504","Ice1",3
"3505","Ice2",3
