"","geneSymbol","cluster"
"2352","Ereg",2
"2353","Eri1",3
"2354","Eri2",3
"2355","Eri3",7
"2356","Erich2",2
"2357","Erlec1",4
"2358","Erlin1",5
"2359","Ermard",2
"2360","Ermp1",6
"2361","Ero1l",6
"2362","Erp29",4
"2363","Erp44",2
"2364","Errfi1",6
"2365","Esam",1
"2366","Esd",6
"2367","Esf1",3
"2368","Espl1",3
"2369","Espn",6
"2370","Esr1",4
"2371","Esrp1",5
"2372","Esrra",4
"2373","Esrrb",4
"2374","Esrrg",1
"2375","Esyt2",5
"2376","Esyt3",5
"2377","Etaa1",5
"2378","Etf1",2
"2379","Etfa",1
"2380","Etfb",4
"2381","Etfdh",4
"2382","Ethe1",1
"2383","Etl4",5
"2384","Etnk1",5
"2385","Ets1",6
"2386","Ets2",4
"2387","Etv1",7
"2388","Etv6",5
"2389","EU599041",2
"2390","Evc",6
"2391","Evc2",5
"2392","Evi5l",4
"2393","Evl",3
"2394","Evpl",3
"2395","Ewsr1",3
"2396","Exd2",6
"2397","Exo1",3
"2398","Exo5",5
"2399","Exoc3l4",7
"2400","Exoc4",6
"2401","Exoc5",9
"2402","Exoc6",1
"2403","Exoc6b",5
"2404","Exoc7",7
"2405","Exoc8",4
"2406","Exosc1",3
"2407","Exosc2",3
"2408","Exosc3",5
"2409","Exosc5",3
"2410","Exosc7",3
"2411","Exosc8",3
"2412","Exosc9",3
"2413","Ext2",6
"2414","Extl3",4
"2415","Eya1",5
"2416","Eya2",5
"2417","Eya3",3
"2418","Ezh2",3
"2419","F11r",1
"2420","F2rl1",2
"2421","F8",4
"2422","F8a",5
"2423","F930015N05Rik",5
"2424","Fa2h",2
"2425","Fabp1",5
"2426","Fabp3",1
"2427","Fadd",7
"2428","Fads3",6
"2429","Faf1",5
"2430","Faf2",5
"2431","Fah",5
"2432","Fahd1",4
"2433","Fahd2a",4
"2434","Faim",3
"2435","Fam103a1",5
"2436","Fam107a",5
"2437","Fam109a",2
"2438","Fam110b",5
"2439","Fam114a1",1
"2440","Fam114a2",6
"2441","Fam117a",5
"2442","Fam120a",4
"2443","Fam120aos",4
"2444","Fam120c",9
"2445","Fam126a",7
"2446","Fam129a",2
"2447","Fam129b",1
"2448","Fam129c",3
"2449","Fam132b",4
"2450","Fam134b",4
"2451","Fam13a",6
"2452","Fam13b",8
"2453","Fam13c",9
"2454","Fam149b",3
"2455","Fam160a1",6
"2456","Fam160a2",5
"2457","Fam160b2",1
"2458","Fam161a",6
"2459","Fam161b",1
"2460","Fam162a",4
"2461","Fam163b",1
"2462","Fam168a",4
"2463","Fam168b",5
"2464","Fam169a",6
"2465","Fam171a1",7
"2466","Fam172a",5
"2467","Fam175a",1
"2468","Fam179a",4
"2469","Fam184b",4
"2470","Fam187b",5
"2471","Fam188a",7
"2472","Fam188b",2
"2473","Fam189a2",1
"2474","Fam189b",5
"2475","Fam192a",3
"2476","Fam193a",5
"2477","Fam193b",5
"2478","Fam195a",1
"2479","Fam195b",8
"2480","Fam196b",4
"2481","Fam198b",1
"2482","Fam19a1",5
"2483","Fam19a2",8
"2484","Fam19a3",7
"2485","Fam19a5",5
"2486","Fam206a",5
"2487","Fam207a",7
"2488","Fam20b",4
"2489","Fam20c",7
"2490","Fam21",5
"2491","Fam210a",6
"2492","Fam210b",8
"2493","Fam212a",4
"2494","Fam212b",2
"2495","Fam214a",4
"2496","Fam214b",7
"2497","Fam217b",7
"2498","Fam219b",3
"2499","Fam220a",6
"2500","Fam222a",4
"2501","Fam222b",4
"2502","Fam3a",4
"2503","Fam43a",4
"2504","Fam45a",1
"2505","Fam46a",1
"2506","Fam46b",9
"2507","Fam46c",1
"2508","Fam46d",4
"2509","Fam49a",7
"2510","Fam49b",8
"2511","Fam53a",3
"2512","Fam57a",6
"2513","Fam60a",5
"2514","Fam63b",4
"2515","Fam65a",1
"2516","Fam65c",3
"2517","Fam69a",1
"2518","Fam69b",4
"2519","Fam73b",1
"2520","Fam76a",9
"2521","Fam76b",5
"2522","Fam78a",4
"2523","Fam78b",5
"2524","Fam81a",4
"2525","Fam83a",4
"2526","Fam83g",5
"2527","Fam83h",5
"2528","Fam84a",2
"2529","Fam89b",8
"2530","Fam8a1",7
"2531","Fam96a",4
"2532","Fam96b",4
"2533","Fam98b",3
"2534","Far1",5
"2535","Farp1",7
"2536","Farp2",1
"2537","Farsb",3
"2538","Fastk",1
"2539","Fastkd2",5
"2540","Fastkd3",5
"2541","Fat3",1
"2542","Fat4",6
"2543","Fau",5
"2544","Faxc",5
"2545","Fbf1",5
"2546","Fbl",3
"2547","Fblim1",9
"2548","Fbln1",4
"2549","Fbln7",7
"2550","Fbn2",7
"2551","Fbp1",8
"2552","Fbp2",5
"2553","Fbxl12",1
"2554","Fbxl14",5
"2555","Fbxl15",4
"2556","Fbxl18",5
"2557","Fbxl19",5
"2558","Fbxl2",5
"2559","Fbxl20",2
"2560","Fbxl21",4
"2561","Fbxl22",7
"2562","Fbxl6",3
"2563","Fbxl7",8
"2564","Fbxl8",1
"2565","Fbxo10",4
"2566","Fbxo17",4
"2567","Fbxo18",4
"2568","Fbxo24",1
"2569","Fbxo25",4
"2570","Fbxo27",2
"2571","Fbxo32",1
"2572","Fbxo4",1
"2573","Fbxo40",1
"2574","Fbxo44",4
"2575","Fbxo5",3
"2576","Fbxo6",6
"2577","Fbxo8",1
"2578","Fbxw2",4
"2579","Fbxw5",4
"2580","Fbxw7",5
"2581","Fbxw9",2
"2582","Fcf1",2
"2583","Fcho2",9
"2584","Fdx1",4
"2585","Fech",1
"2586","Fem1a",1
"2587","Fer",4
"2588","Fermt1",8
"2589","Fermt2",7
"2590","Fermt3",3
"2591","Fes",6
"2592","Fgd1",5
"2593","Fgd3",4
"2594","Fgd4",4
"2595","Fgd5",5
"2596","Fgf1",4
"2597","Fgf11",4
"2598","Fgf13",1
"2599","Fgf17",3
"2600","Fgf23",4
"2601","Fgf3",5
"2602","Fgf5",5
"2603","Fgf8",3
"2604","Fgfbp1",5
"2605","Fgfbp3",6
"2606","Fgfr1",5
"2607","Fgfr1op",5
"2608","Fgfr1op2",4
"2609","Fgfr4",5
"2610","Fggy",5
"2611","Fgl2",1
"2612","Fh1",4
"2613","Fhad1",1
"2614","Fhdc1",5
"2615","Fhl1",7
"2616","Fhl2",1
"2617","Fhl3",9
"2618","Fhod1",3
"2619","Fhod3",1
"2620","Fibcd1",4
"2621","Fibp",3
"2622","Ficd",4
"2623","Fig4",3
"2624","Fign",4
"2625","Fignl2",3
"2626","Filip1",7
"2627","Filip1l",9
"2628","Fip1l1",5
"2629","Firre",5
"2630","Fis1",4
"2631","Fitm1",1
"2632","Fitm2",1
"2633","Fiz1",5
"2634","Fkbp10",4
"2635","Fkbp14",4
"2636","Fkbp1a",7
"2637","Fkbp1b",1
"2638","Fkbp2",7
"2639","Fkbp4",3
"2640","Fkbp7",4
"2641","Flad1",1
"2642","Fli1",4
"2643","Flna",3
"2644","Flnb",5
"2645","Flnc",9
"2646","Flot1",1
"2647","Flrt2",5
"2648","Flt1",9
"2649","Flywch1",8
"2650","Fmn2",5
"2651","Fmnl1",4
"2652","Fmnl2",5
"2653","Fmnl3",5
"2654","Fmo5",4
"2655","Fn3k",4
"2656","Fn3krp",8
"2657","Fnbp1",4
"2658","Fnbp1l",5
"2659","Fndc3b",9
"2660","Fndc4",5
"2661","Fndc5",4
"2662","Fnip2",8
"2663","Fopnl",4
"2664","Fosl2",9
"2665","Foxa1",5
"2666","Foxc1",5
"2667","Foxd1",5
"2668","Foxh1",5
"2669","Foxi1",4
"2670","Foxj1",3
"2671","Foxj3",1
"2672","Foxm1",3
"2673","Foxn2",5
"2674","Foxo1",2
"2675","Foxo4",7
"2676","Foxp1",1
"2677","Foxp2",4
"2678","Foxred1",4
"2679","Foxred2",5
"2680","Fras1",9
"2681","Frat2",8
"2682","Frem1",5
"2683","Frem2",1
"2684","Frg1",3
"2685","Frmd4b",1
"2686","Frmd5",1
"2687","Frmd6",5
"2688","Frmd8",7
"2689","Frmpd1",1
"2690","Frs3",9
"2691","Fry",1
"2692","Frzb",5
"2693","Fscn1",3
"2694","Fsd2",1
"2695","Fsip1",5
"2696","Fst",2
"2697","Fstl1",4
"2698","Fstl3",6
"2699","Fstl4",4
"2700","Ftcd",7
"2701","Fth1",4
"2702","Ftl1",5
"2703","Fto",4
"2704","Ftsj3",3
"2705","Ftx",5
"2706","Fubp1",3
"2707","Fuca1",4
"2708","Fuca2",4
"2709","Fundc1",6
"2710","Fundc2",4
"2711","Fuom",1
"2712","Furin",4
"2713","Fus",3
"2714","Fut1",2
"2715","Fut10",7
"2716","Fut4",5
"2717","Fut9",5
"2718","Fxn",7
"2719","Fxr2",7
"2720","Fxyd1",1
"2721","Fxyd7",4
"2722","Fyco1",1
"2723","Fyn",9
"2724","Fyttd1",4
"2725","Fzd1",6
"2726","Fzd10",5
"2727","Fzd2",2
"2728","Fzd3",5
"2729","Fzd4",5
"2730","Fzd7",5
"2731","Fzd8",2
"2732","Fzd9",1
"2733","Fzr1",1
"2734","G0s2",4
"2735","G630090E17Rik",1
"2736","G6pc",7
"2737","G6pc3",1
"2738","G6pdx",5
"2739","Gaa",4
"2740","Gab1",4
"2741","Gab2",7
"2742","Gabarap",4
"2743","Gabarapl1",4
"2744","Gabarapl2",1
"2745","Gabbr1",8
"2746","Gabpa",4
"2747","Gabpb1",5
"2748","Gabpb2",5
"2749","Gabra4",1
"2750","Gabra5",5
"2751","Gabrb2",1
"2752","Gabrb3",3
"2753","Gad1os",3
"2754","Gad2",7
"2755","Gadd45b",6
"2756","Gadd45g",1
"2757","Gadl1",4
"2758","Gak",5
"2759","Gal",4
"2760","Gal3st1",5
"2761","Gal3st4",5
"2762","Galc",7
"2763","Gale",1
"2764","Galk1",4
"2765","Galk2",4
"2766","Galm",4
"2767","Galns",4
"2768","Galnt1",6
"2769","Galnt11",4
"2770","Galnt13",5
"2771","Galnt18",6
"2772","Galnt2",4
"2773","Galnt3",5
"2774","Galnt4",1
"2775","Galt",1
"2776","Gamt",1
"2777","Ganc",4
"2778","Gapdh",4
"2779","Gar1",3
"2780","Gareml",6
"2781","Garnl3",3
"2782","Gars",2
"2783","Gart",3
"2784","Gas1",2
"2785","Gas2",4
"2786","Gas2l1",5
"2787","Gas2l3",1
"2788","Gas5",5
"2789","Gas8",3
"2790","Gata5",8
"2791","Gatm",4
"2792","Gatsl2",1
"2793","Gatsl3",5
"2794","Gba",4
"2795","Gbas",1
"2796","Gbe1",4
"2797","Gbf1",7
"2798","Gbp4",5
"2799","Gbp6",1
"2800","Gbx1",5
"2801","Gbx2",3
"2802","Gca",4
"2803","Gcc1",5
"2804","Gcdh",7
"2805","Gcfc2",5
"2806","Gchfr",2
"2807","Gclc",5
"2808","Gclm",3
"2809","Gcn1l1",5
"2810","Gcnt1",6
"2811","Gcnt4",4
"2812","Gcsh",3
"2813","Gdap1l1",5
"2814","Gdap2",1
"2815","Gdf11",1
"2816","Gdi1",7
"2817","Gdnf",5
"2818","Gdpd1",1
"2819","Gdpd5",4
"2820","Gdpgp1",7
"2821","Gem",7
"2822","Gemin2",5
"2823","Gemin4",2
"2824","Gemin5",3
"2825","Gemin7",1
"2826","Gemin8",7
"2827","Gfer",5
"2828","Gfi1",3
"2829","Gfm1",4
"2830","Gfm2",6
"2831","Gfod1",1
"2832","Gfod2",5
"2833","Gfra2",3
"2834","Gfra3",5
"2835","Gga3",8
"2836","Ggcx",1
"2837","Ggh",4
"2838","Ggnbp1",4
"2839","Ggps1",4
"2840","Ghdc",4
"2841","Ghitm",2
"2842","Ghr",1
"2843","Gid4",6
"2844","Gid8",1
"2845","Gigyf1",5
"2846","Gimap4",4
"2847","Gimap6",4
"2848","Gin1",4
"2849","Ginm1",4
"2850","Gins1",3
"2851","Gipc2",4
"2852","Gipr",4
"2853","Git1",2
"2854","Gja1",5
"2855","Gja10",5
"2856","Gja3",1
"2857","Gja4",4
"2858","Gja5",4
"2859","Gjb3",5
"2860","Gjb5",2
"2861","Gjd2",2
"2862","Gla",4
"2863","Glb1",1
"2864","Glb1l",8
"2865","Glb1l2",7
"2866","Glce",3
"2867","Gldc",5
"2868","Gle1",8
"2869","Glg1",6
"2870","Gli2",5
"2871","Gli3",5
"2872","Glipr1",9
"2873","Glipr2",9
"2874","Glis1",5
"2875","Glis2",4
"2876","Glis3",5
"2877","Glmn",5
"2878","Glo1",4
"2879","Glrb",6
"2880","Glrp1",4
"2881","Glrx",4
"2882","Glrx2",1
"2883","Glrx3",2
"2884","Gls",9
"2885","Gls2",4
"2886","Glt1d1",5
"2887","Glt28d2",6
"2888","Glt8d1",4
"2889","Gltscr1l",6
"2890","Gltscr2",5
"2891","Glul",2
"2892","Glyctk",4
"2893","Glyr1",7
"2894","Gm10052",3
"2895","Gm10635",4
"2896","Gm10658",1
"2897","Gm10825",5
"2898","Gm11110",6
"2899","Gm11190",2
"2900","Gm11201",5
"2901","Gm11627",1
"2902","Gm11974",5
"2903","Gm11992",4
"2904","Gm12070",4
"2905","Gm12108",5
"2906","Gm12191",5
"2907","Gm12295",1
"2908","Gm12338",4
"2909","Gm12669",2
"2910","Gm13031",4
"2911","Gm13051",5
"2912","Gm13139",2
"2913","Gm13152",2
"2914","Gm13154",5
"2915","Gm13157",5
"2916","Gm13212",2
"2917","Gm13238",3
"2918","Gm13242",5
"2919","Gm13247",5
"2920","Gm13251",5
"2921","Gm13363",2
"2922","Gm13446",4
"2923","Gm13546",8
"2924","Gm13889",4
"2925","Gm14005",1
"2926","Gm14057",1
"2927","Gm14124",3
"2928","Gm14137",2
"2929","Gm14288",1
"2930","Gm14295",1
"2931","Gm14322",3
"2932","Gm14403",4
"2933","Gm14436",5
"2934","Gm15328",4
"2935","Gm15408",1
"2936","Gm15417",4
"2937","Gm15441",1
"2938","Gm15663",1
"2939","Gm15706",3
"2940","Gm15772",5
"2941","Gm15867",5
"2942","Gm16386",5
"2943","Gm166",4
"2944","Gm16712",3
"2945","Gm16793",6
"2946","Gm16845",5
"2947","Gm16907",5
"2948","Gm17066",5
"2949","Gm17296",5
"2950","Gm17801",8
"2951","Gm1821",8
"2952","Gm19689",9
"2953","Gm20300",4
"2954","Gm20554",8
"2955","Gm2694",6
"2956","Gm29766",5
"2957","Gm2a",1
"2958","Gm3414",5
"2959","Gm3488",1
"2960","Gm3636",1
"2961","Gm3696",1
"2962","Gm38426",5
"2963","Gm4262",5
"2964","Gm4349",5
"2965","Gm4532",5
"2966","Gm4737",3
"2967","Gm4890",5
"2968","Gm4944",4
"2969","Gm5111",4
"2970","Gm5113",1
"2971","Gm5141",3
"2972","Gm5176",2
"2973","Gm527",5
"2974","Gm5468",3
"2975","Gm5532",4
"2976","Gm5577",5
"2977","Gm5595",2
"2978","Gm561",4
"2979","Gm5617",4
"2980","Gm572",4
"2981","Gm5803",3
"2982","Gm6182",5
"2983","Gm6251",3
"2984","Gm6297",5
"2985","Gm6307",7
"2986","Gm6644",1
"2987","Gm6793",3
"2988","Gm7120",1
"2989","Gm7168",5
"2990","Gm7694",9
"2991","Gm826",4
"2992","Gm8298",2
"2993","Gm8615",3
"2994","Gm8898",5
"2995","Gm9855",3
"2996","Gm9895",7
"2997","Gm9958",2
"2998","Gmcl1",5
"2999","Gmeb1",5
"3000","Gmfb",5
"3001","Gmnc",9
"3002","Gmppa",4
"3003","Gmpr",1
"3004","Gmpr2",4
"3005","Gmps",2
"3006","Gna14",8
"3007","Gnai1",2
"3008","Gnai3",5
"3009","Gnaq",8
"3010","Gnas",1
"3011","Gnb1l",3
"3012","Gnb2",4
"3013","Gnb2l1",5
"3014","Gnb3",4
"3015","Gnb5",1
"3016","Gng11",1
"3017","Gng12",4
"3018","Gng2",6
"3019","Gng3",6
"3020","Gng5",4
"3021","Gng7",7
"3022","Gngt2",4
"3023","Gnl2",3
"3024","Gnl3",5
"3025","Gnpda1",5
"3026","Gnptab",5
"3027","Gnptg",1
"3028","Golga1",4
"3029","Golga2",1
"3030","Golga4",1
"3031","Golim4",4
"3032","Golph3",4
"3033","Gon4l",5
"3034","Gorasp1",1
"3035","Gosr1",2
"3036","Got1",4
"3037","Got1l1",2
"3038","Got2",4
"3039","Gpaa1",8
"3040","Gpam",1
"3041","Gpatch1",8
"3042","Gpatch11",1
"3043","Gpatch4",3
"3044","Gpatch8",5
"3045","Gpc1",2
"3046","Gpc2",3
"3047","Gpc5",5
"3048","Gpc6",5
"3049","Gpcpd1",4
"3050","Gpd1l",1
"3051","Gpd2",2
"3052","Gphn",4
"3053","Gpi1",4
"3054","Gpkow",1
"3055","Gpld1",9
"3056","Gpm6a",1
"3057","Gpm6b",7
"3058","Gpn1",3
"3059","Gpr107",1
"3060","Gpr108",7
"3061","Gpr137c",4
"3062","Gpr146",1
"3063","Gpr150",5
"3064","Gpr153",1
"3065","Gpr155",1
"3066","Gpr156",6
"3067","Gpr157",4
"3068","Gpr161",5
"3069","Gpr162",4
"3070","Gpr180",5
"3071","Gpr183",1
"3072","Gpr19",5
"3073","Gpr22",4
"3074","Gpr27",3
"3075","Gpr61",1
"3076","Gpr68",1
"3077","Gpr75",5
"3078","Gpr89",9
"3079","Gprasp2",8
"3080","Gprc5c",5
"3081","Gpsm1",5
"3082","Gpt",3
"3083","Gpt2",5
"3084","Gpx1",4
"3085","Gpx2",2
"3086","Gpx3",1
"3087","Gpx4",4
"3088","Gpx7",4
"3089","Gpx8",4
"3090","Gramd1b",4
"3091","Gramd1c",7
"3092","Gramd3",1
"3093","Gramd4",9
"3094","Grap2",1
"3095","Grb14",1
"3096","Grb2",1
"3097","Grb7",3
"3098","Greb1",5
"3099","Greb1l",5
"3100","Grhl1",4
"3101","Grhl2",5
"3102","Grhl3",4
"3103","Grhpr",4
"3104","Gria1",4
"3105","Gria4",5
"3106","Grid2",8
"3107","Grid2ip",7
"3108","Grik3",2
"3109","Grin2c",8
"3110","Grin3a",7
"3111","Grip1",2
"3112","Grip2",7
"3113","Grk6",3
"3114","Grm2",5
"3115","Grn",4
"3116","Grpel1",4
"3117","Grpel2",8
"3118","Grsf1",4
"3119","Grtp1",4
"3120","Grwd1",3
"3121","Gsap",9
"3122","Gse1",4
"3123","Gsg1l",4
"3124","Gsk3a",8
"3125","Gsn",4
"3126","Gspt2",8
"3127","Gstcd",5
"3128","Gstk1",6
"3129","Gstm1",1
"3130","Gstm2",1
"3131","Gstm4",4
"3132","Gstm5",1
"3133","Gstm6",4
"3134","Gstm7",1
"3135","Gstt1",7
"3136","Gstt2",1
"3137","Gtdc1",9
"3138","Gtf2b",1
"3139","Gtf2e1",5
"3140","Gtf2e2",4
"3141","Gtf2f1",3
"3142","Gtf2h1",5
"3143","Gtf2h3",3
"3144","Gtf2h4",3
"3145","Gtf2i",2
"3146","Gtf3a",5
"3147","Gtf3c2",8
"3148","Gtf3c3",5
"3149","Gtf3c4",5
"3150","Gtf3c5",3
"3151","Gtf3c6",3
"3152","Gtpbp1",7
"3153","Gtpbp10",5
"3154","Gtpbp2",4
"3155","Gtpbp4",5
"3156","Gtpbp6",5
"3157","Gtse1",5
"3158","Gucd1",4
"3159","Gucy1a3",4
"3160","Gucy1b3",1
"3161","Guf1",5
"3162","Guk1",3
"3163","Gxylt1",3
"3164","Gyg",1
"3165","Gyltl1b",3
"3166","Gypc",4
"3167","Gys1",4
"3168","Gzf1",4
"3169","H13",5
"3170","H1f0",4
"3171","H1fx",8
"3172","H2-Ab1",4
"3173","H2-D1",5
"3174","H2-K1",6
"3175","H2-K2",6
"3176","H2-Q2",6
"3177","H2-Q7",6
"3178","H2-T23",6
"3179","H2afj",2
"3180","H2afv",3
"3181","H2afy",5
"3182","H2afy2",3
"3183","H6pd",6
"3184","Habp4",6
"3185","Hacd1",1
"3186","Hacl1",6
"3187","Hadha",4
"3188","Hadhb",1
"3189","Hagh",1
"3190","Haghl",4
"3191","Hap1",1
"3192","Hapln1",9
"3193","Hapln4",1
"3194","Hars2",2
"3195","Has2",7
"3196","Has2os",8
"3197","Haus2",7
"3198","Haus6",3
"3199","Hax1",5
"3200","Hbs1l",5
"3201","Hccs",1
"3202","Hcfc1",3
"3203","Hcfc1r1",1
"3204","Hcfc2",1
"3205","Hcn1",7
"3206","Hcn3",5
"3207","Hcn4",7
"3208","Hdac1",5
"3209","Hdac5",7
"3210","Hdac6",8
"3211","Hdac9",1
"3212","Hdc",1
"3213","Hddc3",4
"3214","Hdgf",5
"3215","Hdgfrp2",3
"3216","Hdgfrp3",8
"3217","Hdhd2",4
"3218","Hdhd3",7
"3219","Hdlbp",4
"3220","Heatr1",5
"3221","Heatr5b",4
"3222","Heatr6",3
"3223","Hebp1",1
"3224","Hebp2",1
"3225","Hectd2",7
"3226","Heg1",6
"3227","Helb",4
"3228","Hells",3
"3229","Helq",5
"3230","Helz2",2
"3231","Heph",8
"3232","Herpud2",9
"3233","Hes6",1
"3234","Hexb",4
"3235","Hexim2",4
"3236","Hey1",1
"3237","Hey2",4
"3238","Heyl",4
"3239","Hfe",4
"3240","Hfe2",4
"3241","Hgf",1
"3242","Hgh1",3
"3243","Hgs",5
"3244","Hiat1",5
"3245","Hibadh",4
"3246","Hibch",4
"3247","Hic2",8
"3248","Hif1a",4
"3249","Hif1an",4
"3250","Hif3a",4
"3251","Higd1a",4
"3252","Higd2a",4
"3253","Hilpda",4
"3254","Hint1",4
"3255","Hint2",4
"3256","Hint3",4
"3257","Hip1",1
"3258","Hip1r",4
"3259","Hipk3",1
"3260","Hipk4",5
"3261","Hira",5
"3262","Hirip3",3
"3263","Hist1h1c",4
"3264","Hist1h1d",4
"3265","Hist1h2bc",4
"3266","Hist2h2be",1
"3267","Hist3h2a",4
"3268","Hist3h2ba",1
"3269","Hivep2",6
"3270","Hivep3",1
"3271","Hjurp",3
"3272","Hk1",1
"3273","Hk2",1
"3274","Hlf",2
"3275","Hmbs",4
"3276","Hmces",5
"3277","Hmcn1",4
"3278","Hmg20a",1
"3279","Hmga1",5
"3280","Hmga1-rs1",5
"3281","Hmga2",3
"3282","Hmga2-ps1",1
"3283","Hmgb3",3
"3284","Hmgcl",4
"3285","Hmgcll1",5
"3286","Hmgcr",9
"3287","Hmgn1",3
"3288","Hmgn3",4
"3289","Hmgn5",1
"3290","Hmgxb4",3
"3291","Hmox2",4
"3292","Hn1l",3
"3293","Hnrnpa0",5
"3294","Hnrnpa1",5
"3295","Hnrnpa3",5
"3296","Hnrnpab",3
"3297","Hnrnpc",3
"3298","Hnrnpd",3
"3299","Hnrnpf",3
"3300","Hnrnph1",5
"3301","Hnrnpk",3
"3302","Hnrnpll",5
"3303","Hnrnpm",3
"3304","Hnrnpr",3
"3305","Hnrnpu",3
"3306","Hnrnpul1",7
"3307","Hnrnpul2",3
"3308","Homer1",1
"3309","Homer2",4
"3310","Homer3",5
"3311","Hook2",3
"3312","Hopx",7
"3313","Hoxa1",5
"3314","Hoxa2",5
"3315","Hoxb1",5
"3316","Hoxb2",3
"3317","Hpcal1",5
"3318","Hpcal4",4
"3319","Hpgd",4
"3320","Hpn",6
"3321","Hps1",3
"3322","Hps3",8
"3323","Hps4",8
"3324","Hpse",6
"3325","Hpx",3
"3326","Hr",4
"3327","Hrasls",4
"3328","Hrc",1
"3329","Hrh1",5
"3330","Hrk",5
"3331","Hs1bp3",8
"3332","Hs3st3a1",5
"3333","Hs3st3b1",5
"3334","Hs3st5",5
"3335","Hs6st1",7
"3336","Hsbp1",4
"3337","Hsbp1l1",7
"3338","Hscb",4
"3339","Hsd17b11",7
"3340","Hsd3b3",2
"3341","Hsd3b7",4
"3342","Hsdl2",4
"3343","Hsf1",3
"3344","Hsf2",5
"3345","Hsp90ab1",5
"3346","Hsp90b1",6
"3347","Hspa12a",4
"3348","Hspa12b",2
"3349","Hspa13",4
"3350","Hspa1l",1
"3351","Hspa2",1
"3352","Hspa4l",4
"3353","Hspa5",4
"3354","Hspa8",3
"3355","Hspa9",6
"3356","Hspb1",1
"3357","Hspb2",1
"3358","Hspb3",1
"3359","Hspb7",1
"3360","Hspb8",6
"3361","Hspbap1",5
"3362","Hspe1",3
"3363","Hspg2",6
"3364","Hsph1",3
"3365","Htr1b",9
"3366","Htr2a",4
"3367","Htra1",4
"3368","Htra3",1
"3369","Htt",5
"3370","Hus1",5
"3371","Hvcn1",3
"3372","Hyal2",2
"3373","Hykk",7
"3374","Hyou1",3
"3375","Iah1",3
"3376","Iars",5
"3377","Ica1",1
"3378","Icam2",4
"3379","Ice1",5
"3380","Ice2",5
"3381","Ick",5
"3382","Icosl",8
"3383","Idh2",1
"3384","Idh3a",1
"3385","Idh3g",4
"3386","Idnk",7
"3387","Ids",9
"3388","Idua",1
"3389","Ier2",8
"3390","Ier3",4
"3391","Ier5",9
"3392","Iffo2",9
"3393","Ifi30",1
"3394","Ifi35",4
"3395","Ifi44",4
"3396","Ifih1",1
"3397","Ifit1bl1",4
"3398","Ifitm1",5
"3399","Ifitm10",1
"3400","Ifitm2",5
"3401","Ifitm3",3
"3402","Ifltd1",1
"3403","Ifnar1",5
"3404","Ifngr1",4
"3405","Ifngr2",1
"3406","Ifrd2",5
"3407","Ift140",8
"3408","Ift20",4
"3409","Ift27",8
"3410","Ift43",4
"3411","Ift46",8
"3412","Ift52",6
"3413","Ift74",3
"3414","Ift80",7
"3415","Ift88",5
"3416","Igbp1",5
"3417","Igdcc4",2
"3418","Igf1",1
"3419","Igf1r",7
"3420","Igf2",1
"3421","Igf2bp1",5
"3422","Igf2bp2",2
"3423","Igf2bp3",3
"3424","Igf2r",7
"3425","Igfbp5",1
"3426","Igfbp7",4
"3427","Ighmbp2",5
"3428","Igip",1
"3429","Igsf10",5
"3430","Igsf11",3
"3431","Igsf21",3
"3432","Igsf23",7
"3433","Igsf8",1
"3434","Igsf9",5
"3435","Igtp",6
"3436","Ikbip",4
"3437","Ikbkap",5
"3438","Ikbke",5
"3439","Ikbkg",4
"3440","Ikzf1",8
"3441","Ikzf2",9
"3442","Ikzf4",9
"3443","Il10rb",4
"3444","Il11ra1",4
"3445","Il13ra1",1
"3446","Il15ra",1
"3447","Il17rc",2
"3448","Il17rd",3
"3449","Il18",5
"3450","Il1r1",6
"3451","Il1rap",6
"3452","Il27ra",1
"3453","Il4ra",4
"3454","Il6st",5
"3455","Ilf2",3
"3456","Ilf3",3
"3457","Ilkap",3
"3458","Immp1l",7
"3459","Immt",4
"3460","Imp4",3
"3461","Impa1",1
"3462","Impa2",1
"3463","Impact",5
"3464","Impdh2",5
"3465","Ina",5
"3466","Inadl",5
"3467","Inafm2",4
"3468","Ing1",5
"3469","Ing2",4
"3470","Ing3",5
"3471","Ing4",5
"3472","Ing5",5
"3473","Inha",4
"3474","Inhbe",2
"3475","Ino80",5
"3476","Inpp4b",4
"3477","Inpp5a",1
"3478","Inpp5d",2
"3479","Inpp5e",5
"3480","Inpp5f",2
"3481","Inpp5j",4
"3482","Inppl1",1
"3483","Insig2",4
"3484","Insl6",4
"3485","Insm1",5
"3486","Insrr",5
"3487","Ints10",8
"3488","Ints12",5
"3489","Ints2",3
"3490","Ints3",3
"3491","Ints4",5
"3492","Ints5",5
"3493","Ints7",8
"3494","Ints8",2
"3495","Ints9",2
"3496","Invs",5
"3497","Ip6k2",5
"3498","Ipmk",2
"3499","Ipo13",9
"3500","Ipo5",5
"3501","Iqcb1",5
"3502","Iqce",5
"3503","Iqcf1",3
"3504","Iqcg",6
"3505","Iqgap1",5
"3506","Iqgap2",5
"3507","Iqsec1",6
"3508","Iqsec2",2
"3509","Irf1",2
"3510","Irf2",4
"3511","Irf2bp1",5
"3512","Irf2bp2",1
"3513","Irf2bpl",4
"3514","Irf5",7
"3515","Irgm2",6
"3516","Irs1",9
"3517","Irs2",9
"3518","Irx1",8
